"SK_ID_CURR","TARGET","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","DAYS_BIRTH","DAYS_EMPLOYED","EXT_SOURCE_2","EXT_SOURCE_3"
102264,0,22359.27,45995.16,2834.01,-15008,-3511,0.4427,0.4156
102265,0,40260.99,143834.97,10697.66,-29342,-11447,0.521,0.4156
102266,0,11646.96,45256.16,4213.11,-20251,-8592,0.6584,0.7072
102267,0,35931.47,75855.76,3799.04,-19106,-11617,0.6768,0.6699
102268,1,53368,168383.87,27287.54,-20933,-12797,0.195,0.5448
102269,1,25154.54,83814.26,5098,-13858,-10556,0.1368,0.4076
102270,1,32017.73,56268.91,2832.15,-23507,-5205,0.532,0.1177
102271,1,68648.37,180661.83,12465.1,-17592,-14626,0.7174,0.2631
102272,0,29243.19,109834.09,6346.65,-20058,-4363,0.5832,0.6725
102273,0,71982.95,256516.58,15163.04,-19913,-1142,0.7551,0.2702
102274,0,73560.32,246621.91,16327.58,-14275,-13600,0.6306,0.3877
102275,0,69598.64,265075.67,31422.55,-17441,-1315,0.6323,0.6684
102276,1,52706.92,179139.05,12512.69,-11594,-3052,0.886,0.1891
102277,0,67726.02,172912.03,13559.35,-29251,-2254,0.3376,0.7987
102278,0,43692.95,119580.7,8887.26,-20465,-3728,0.3918,0.4277
102279,1,102517.11,360087.4,19847.35,-19276,-12597,0.6277,0
102280,1,58225.78,126892.92,11064.2,-24786,-7331,0.6008,0.2433
102281,1,39045.82,154027.26,11142.47,-19059,-14520,0.1126,0.3937
102282,0,88792.05,304120.88,22103.78,-9866,-10955,0.6576,0.7272
102283,0,46751.66,168865.87,26791.67,-29393,-7660,0.292,0.6637
102284,0,61877.48,199821.91,14208.57,-13170,-8072,0.3049,0.5927
102285,0,22122.23,70597.61,4273.88,-15945,-2557,0.8954,0.5311
102286,1,58430.69,189264.08,24475.47,-17453,-5673,0.7821,0.4302
102287,0,76470.19,245716.69,19891.7,-19664,-2009,0.4004,0.3481
102288,0,43536.99,71886.18,5775.59,-8319,-6330,0.8833,0.2295
102289,0,103879.19,230641.35,27914.6,-26017,-12128,0.4441,0.6525
102290,0,27533.88,108924.71,6012.47,-26341,-4728,0.7557,0.4718
102291,0,59003.73,110609.05,6328.31,-18491,-9362,0.8253,0.646
102292,0,59426.82,214627.23,16035,-7750,-10412,0.8162,0.9112
102293,0,69540.38,141835.82,7918.58,-15477,-9363,0.8009,0.5369
102294,0,121006.18,214163.53,32138.11,-5329,-713,0.4925,0.4195
102295,1,46420.37,106576.11,7527.6,-13211,-221,0.4407,0.652
102296,0,63420.07,122600.52,8965.2,-9118,-12879,0.8008,0.3612
102297,0,52151.6,109177.16,10321.48,-10535,-269,0.5357,0.5378
102298,0,15322.86,56452.84,4308.48,-21873,-10290,0.4135,0.8297
102299,0,33735.65,101284.63,6278.31,-26325,-9103,0.345,0.3278
102300,1,26504.24,74346.65,4124.35,-26854,-8284,0.8103,0.2624
102301,0,31209.12,74646.01,4030.16,-8147,-14687,0.7016,0.2366
102302,0,27161.2,84650.42,7438.49,-14810,-11033,0.8459,0.6979
102303,1,41126.39,75178.85,6551.73,-18848,-7296,0.4261,0.5695
102304,0,46406.15,120196.85,14775.8,-21907,-11842,0.6019,0.7044
102305,1,26486.25,56783.61,3699.31,-14490,-10989,0.3327,0.6002
102306,0,54944.64,117622.58,17801.51,-19954,-1987,0.5672,0.4946
102307,0,81412.51,211134.23,16455.78,-6913,-8797,0.3808,0.4981
102308,0,27813.63,86516.98,6694.26,-24880,-6810,0.6278,0.4665
102309,0,52291.56,122716.34,6677.54,-16022,-1059,0.5425,0.3135
102310,1,57333.8,124978.15,6274.88,-13705,-104,0.8391,0.4755
102311,0,25464.52,43981.15,3042.94,-26159,-13368,0.6134,0.3892
102312,0,33120.56,89393.14,12932.36,-14050,-12120,0.4692,0.5906
102313,0,38203.24,57773.86,2951.01,-21389,-13500,0.202,0.2371
102314,1,41512.37,147910.97,14045.6,-20321,-6314,0.4594,0.2222
102315,1,59073.3,163742.47,12461.35,-10522,-14351,0.4328,0.763
102316,0,38769.25,97092.89,7709.15,-23821,-6980,0.7796,0.4167
102317,0,45807.21,172085.74,9230.51,-23311,-1171,0.6415,0.7113
102318,1,33287.39,83631.41,4549.67,-15661,-10251,0.4324,0.6562
102319,1,54990.49,218747.03,16123.86,-21426,-3038,0.5956,0.2891
102320,0,24037.12,80184.32,6047.63,-7785,-14204,0.5768,0.2625
102321,1,119068.71,185803.96,15108.13,-18526,-14851,0.6159,0.3296
102322,0,14831.78,32213.7,3269.92,-13006,-4000,0.4905,0.0504
102323,0,34643.16,67373.72,6091.72,-20445,-488,0.787,0.5145
102324,0,20244.46,78859.8,6955.98,-28676,-4232,0.8119,0.3445
102325,1,72508.18,257818.47,22457.54,-12372,-4980,0.3159,0.1656
102326,0,37196.48,143307.14,17508.44,-23906,-13367,0.7492,0.2793
102327,0,24616.84,70250.06,10024.23,-11065,-11405,0.4006,0.6928
102328,0,23310.79,64066.66,5646.91,-11998,-6845,0.5944,0.6792
102329,1,45529.72,113686.07,13224.1,-5789,-9214,0.7502,0.6877
102330,0,18097.77,33433.63,2975.31,-28406,-535,0.6488,0.3156
102331,0,32798.94,109988.03,7931,-10345,-9233,0.5483,0.7594
102332,1,57441.85,132222.7,7066.03,-6979,-13446,0.5692,0.2755
102333,0,168019.15,590173.95,60914.83,-19054,-3052,1,0.5804
102334,0,34028.88,67421.51,4920.72,-17145,-5779,0.8373,0.4146
102335,0,38000.31,119727.35,10520.79,-17719,-11980,0.5521,0.734
102336,0,157029.72,413310.95,30887.13,-20933,-10916,0.4858,0.5891
102337,1,65789.27,117735.41,6193.3,-21662,-1098,0.9183,0.1408
102338,0,112879.34,179294.85,9436.28,-10110,-9940,0.568,0.742
102339,0,23709.99,92193.4,5301.38,-7203,-4382,0.6306,0.3819
102340,0,43376.05,140916.9,7190.85,-11086,-4048,0.8119,0.3103
102341,1,53483.38,151485.44,23107.56,-14518,-6168,0.4273,0.3825
102342,0,41756.33,68352.71,5629.8,-19070,-14074,0.4629,0.2069
102343,0,26275.94,105090.45,5772.68,-17730,-2790,0.4736,0.3519
102344,1,37816.45,75977.92,6831.42,-14972,-3738,0.5843,0.1997
102345,1,11065.44,30962.12,4177.72,-10359,-12172,0.0667,0.7418
102346,0,37065.99,84949.9,6500.39,-19802,-10255,0.4664,0.4348
102347,0,90265.1,313676.1,23585.39,-26325,-7313,0.6914,0
102348,1,57562.75,161600.77,16990.55,-16161,-3634,0.6124,0.2031
102349,1,47856.33,153552.26,9194.22,-7580,-11591,0.6201,0.3863
102350,0,31416.59,50597.29,2561.4,-16756,-7913,0.2326,0
102351,0,23374.47,54635.09,6432.01,-22654,-8337,0.5933,0.0278
102352,0,65506.9,112705.95,6764.97,-26025,-8377,0.5271,0.1087
102353,0,142772.87,542417.25,38939.45,-11655,-5142,0.5541,0.6472
102354,0,34228.99,70815.4,7082.03,-23493,-5380,0.7286,0.5036
102355,0,30421.63,96803.78,5456.3,-19489,-11828,0.8396,0.4086
102356,0,44408.14,110991.96,11006.16,-25781,-3800,0.4996,0.166
102357,1,35920.9,69394.63,5424.67,-27932,-14676,0.4305,0.3544
102358,1,58608.53,150742.53,14660.99,-19570,-11478,0.5005,0.2102
102359,1,33572.53,67375.79,3418.5,-19904,-11604,0.7049,0.4723
102360,1,109010.76,307989.81,16376.95,-19888,-10533,0.5263,0.5591
102361,1,29957.86,51394.91,3211.1,-17783,-12212,0.4665,0.4109
102362,0,77555.88,128962.51,10417.07,-21716,-10434,0.5395,0.511
102363,0,55805.6,98759.23,7780.75,-29086,-7356,0.8208,0.6634
102364,0,34726.54,96577.58,14668.42,-8054,-3413,0.3659,0.4566
102365,0,63010.49,183337.54,19962.77,-14110,-13384,0.4878,0.2429
102366,1,52068.35,84455.45,8981.58,-22967,-4591,0.3388,0.8278
102367,0,100603.85,184216.51,13788.15,-14149,-8360,0.9977,0.4986
102368,0,53119.8,111194.15,11890.93,-24880,-2676,0.4554,0.3533
102369,0,70651.52,245758.93,24466.33,-15651,-9637,0.7312,0.4205
102370,1,40371.72,105861.5,5456.46,-5021,-8814,0.5576,0.4999
102371,0,29509.78,72851.05,6141.17,-17217,-8989,0.5149,0.4206
102372,1,78839.95,208838.93,18058.89,-9110,-11807,0.4777,0.31
102373,1,39328.97,129091.7,8963.04,-23488,-4630,0.3893,0.5808
102374,0,39562.04,106260.6,8694.14,-15893,-14581,0.8183,0.4315
102375,1,24906.52,51873.78,2706.13,-10815,-11128,0.6752,0.3267
102376,1,53688.09,193213.25,10209.02,-29929,-12669,0.5562,0.077
102377,0,51793.07,80997.25,9277.58,-24115,-1015,0.331,0.3388
102378,0,44892.79,84104.89,13208.5,-27251,-1829,0.4527,0.5247
102379,0,48052.65,149598.38,10944.34,-12255,-5915,0.7406,0.5795
102380,0,30369.6,87409.4,6008.45,-21423,-1042,0.3511,0.1951
102381,0,44101.06,124212.74,17262.79,-5527,-1672,0.4356,0.7523
102382,1,74731,198219.33,11951.15,-19042,-13258,0.7066,0.2363
102383,0,25427.18,93121.95,5414.96,-17787,-1193,0.6263,0.328
102384,0,52623.86,188166.5,15090.21,-25117,-14992,0.43,0.4854
102385,0,13677.49,31407.14,1609.02,-12754,-9430,0.8805,0.5336
102386,0,148844.87,593327.51,70384.37,-6403,-8836,0.3118,0.4458
102387,0,30319.93,58027.87,7482.45,-21072,-1166,0.8331,0.3315
102388,1,13836.9,49637.07,2876.16,-26764,-3724,0.7128,0.1003
102389,0,51079.95,90933.87,8667.43,-28142,-7056,0.1305,0.2386
102390,0,55791.33,139444.9,14238.24,-5694,-2797,0.614,0.5029
102391,1,43155.61,150912.96,7664.23,-9164,-5792,0.7102,0.5206
102392,0,87802.93,283921.14,19395.79,-25916,-4657,0.3917,0.4993
102393,1,83533.1,162946.13,15015.28,-5879,-979,0.5479,0.436
102394,0,45294.23,84995.62,4428.22,-5167,-1617,0.2253,0.4474
102395,1,69485.74,169149.2,10780.5,-6563,-619,0.3685,0.4705
102396,0,127272.6,226461.2,13034.15,-29645,-7933,0.5774,1
102397,1,24906.39,64053.48,4677.55,-5079,-10221,0.6042,0.4511
102398,1,75327.28,261677.46,22122.26,-20043,-1797,0.5353,0.2452
102399,1,31670.81,56072.44,5178.13,-5629,-9867,0.3951,0.6615
102400,0,63592.14,168386.26,24296.68,-25118,-1581,0.6688,0.742
102401,0,46312.24,69886.57,5264.98,-24331,-5274,0.8155,0.6177
102402,0,49578.28,144416.72,22264.61,-27435,-3403,0.4298,0.4259
102403,0,51981.7,123803.25,17614.8,-24257,-3931,0.5613,0.1362
102404,0,49752.84,106910.48,7566.38,-6525,-4195,0.4438,0.604
102405,1,62018.69,184784.04,10287.03,-12226,-1071,0.5338,0.6781
102406,0,65084.48,177616.37,27570.68,-9865,-12724,0.5822,0.2108
102407,1,47376.38,107510.66,14233.71,-12010,-2588,0.5296,0.2404
102408,0,65730.99,109745.93,7019.84,-19515,-14377,0.4791,0.3132
102409,1,68749.16,215030.35,20374.34,-14279,-965,0.4558,0.2682
102410,0,34357.97,57732.2,3851.34,-10176,-522,0.5568,0.4443
102411,0,154884.79,429584.27,30463.27,-25759,-13759,0.5099,0.0606
102412,1,23020.46,59655.68,8040.03,-8653,-4878,0.4411,0.4789
102413,0,40311.35,129505.33,7836.61,-22517,-439,0.6255,0.378
102414,0,35523.11,62944.96,6207.56,-5710,-5994,0.6307,0.7145
102415,0,16517.21,27251.1,2533.52,-20578,-1054,0.584,0.2384
102416,0,121156.38,451185.66,27583.94,-10545,-8934,0.3298,0.8223
102417,0,34507.94,85804.27,7874.46,-13240,-10611,0.6305,0.4154
102418,0,30395.5,78584.16,9455.27,-13600,-1870,0.6352,0.4713
102419,0,16385.61,52647.48,6319.88,-13059,-721,0.4934,0.2875
102420,1,91166.29,272727.72,17232.29,-9727,-10921,0.6607,0.0836
102421,1,28227.1,81759.83,4196.05,-6904,-12925,0.8029,0.1388
102422,0,67343.4,123698.33,16488.63,-28519,-7874,0.6156,0.4729
102423,0,43818.1,164856.78,11701.62,-5022,-8703,0.703,0.4449
102424,0,100967.84,165705.44,14131.21,-7487,-14569,0.8065,0.707
102425,0,15577.34,52445.35,5424.72,-18579,-13910,0.8818,0.4266
102426,0,34959.01,123262.37,7912.68,-23643,-2559,0.4539,0.7072
102427,0,25746.49,85653.46,10790.92,-6136,-7037,0.4684,0.7899
102428,0,82437.41,153997.03,9842.84,-19940,-8307,0.4842,0.504
102429,0,69417.15,240615.83,13209.51,-11301,-9272,0.7702,0.6469
102430,1,28063.33,92421.57,5286.66,-14647,-6028,0.6663,0.3706
102431,1,116045.12,340693.91,24565.47,-16579,-10595,0.7416,0.1368
102432,1,60751.04,190155.97,20494.86,-11141,-5484,0.6103,0.4094
102433,0,24962.81,56445,5289.62,-21573,-8928,0.4923,0.414
102434,1,31673.13,74071.88,3711.45,-17392,-3477,0.2588,0.2118
102435,1,61665.5,218535.13,15322.44,-20658,-8886,0.2091,0.4272
102436,0,72391.35,250536.23,15564.29,-6483,-14153,0.9522,0.753
102437,1,19318.76,58360.07,3169.81,-12702,-9480,0.5508,0.365
102438,0,28729.03,88457.43,5713.49,-24328,-4360,0.6616,0.8143
102439,0,21657.24,84270.73,4556.97,-11606,-4559,0.6889,0.2504
102440,0,22735.74,90247.21,5992.92,-26135,-3319,0.8393,0.1836
102441,0,73823.44,223947.01,18320.18,-24721,-5854,0.6767,0.1554
102442,1,41389.58,108383.25,6058.11,-8959,-14397,0.5553,0.5208
102443,0,64563.36,115887.48,6370.43,-24942,-14304,0.6986,0.3963
102444,1,18161.04,53157.04,2920,-10858,-4780,0.6195,0.4757
102445,0,20927.92,69083.42,10213.94,-9302,-9614,0.4243,0.6434
102446,0,112406.33,263726.57,14266.92,-19038,-2902,0.7417,0.7235
102447,0,46016.42,70848.22,7954.03,-9337,-11206,0.5829,0.3541
102448,0,79602.76,140908.17,13458.5,-28415,-10814,0.5431,0.7805
102449,0,33685.19,74611.1,4930.21,-16606,-5230,0.3659,0.4208
102450,0,50694.42,148989.43,13897.89,-25547,-9317,0.7796,0.3834
102451,1,42340.18,136154.66,16501.36,-28491,-12595,0.472,0.1787
102452,0,58445.42,99316.63,11633,-13454,-11130,0.5301,0.2416
102453,1,95372.19,252301.35,25995.56,-18552,-11260,0.5444,0.4315
102454,1,32611.23,95319.91,8894.85,-19123,-1361,0.5386,0.4939
102455,1,80090.99,317585.19,35730.39,-11314,-6306,0.6611,0.2541
102456,0,73999.19,233641.55,17550.24,-29228,-4469,0.7304,0.671
102457,0,37732.01,108687.86,7754.66,-8265,-9202,0.6573,0.7049
102458,1,25556.73,52424.27,2649.04,-6074,-6525,0.2558,0.0624
102459,1,97092.72,302696.36,25297.83,-19476,-3809,0.0681,0.3073
102460,0,23412.55,45973.29,4637.5,-26335,-7822,0.477,0.594
102461,1,34709.64,80033.4,6779.59,-19975,-12288,0.5137,0.6433
102462,0,19564.78,77897.18,3953.64,-14997,-11263,0.5202,0.4894
102463,0,49768.2,100823.19,11451.27,-5510,-4719,0.2715,0.4275
102464,0,30618.68,84880.63,4592.68,-19128,-14019,0.4141,0.4624
102465,1,45331.05,158079.05,9826.78,-24062,-11066,0.1862,0.54
102466,0,24374.18,90978.61,6968.14,-10634,-2596,1,0.4882
102467,0,116885.82,370234.8,20738.63,-20079,-14090,0.6593,1
102468,1,36344.11,83841.39,4322.43,-6982,-12415,0.5488,0.2995
102469,0,29993.55,83888.52,5827.06,-25525,-14625,0.172,0.3143
102470,1,50174.88,197038.77,10063.71,-10676,-12658,0.4966,0.5852
102471,0,50601.51,117911.32,15035.89,-16394,-2905,0.7141,0.6734
102472,1,38974,83020.71,4251.85,-15675,-3424,0.7056,0.4703
102473,1,13082.62,42807.12,2607.04,-11929,-3873,0.6408,0.4643
102474,0,44206.22,121565.44,6205.73,-23186,-11332,0.832,0.4222
102475,0,32587.98,114793.74,5832.48,-18711,-10393,0.1878,0.6988
102476,0,19603.97,45356.87,6983.66,-7999,-2944,0.3295,0.3715
102477,1,129850.65,358537.86,33868.14,-8954,-4014,0.5462,0.3887
102478,1,64046.28,153476.98,15782.8,-19251,-426,0.5799,0.6827
102479,0,147721.07,394523.34,42723.37,-27020,-3781,0.4435,0.6876
102480,0,64334.41,132826.14,19477.5,-19354,-14279,0.7896,0.3863
102481,0,53718.08,164368.27,26828.38,-7315,-14668,0.1415,0.3786
102482,1,21181.81,55053.92,8823.6,-23211,-2165,0.3471,0.7557
102483,0,30467.72,76288.5,9849.48,-19919,-14614,0.8708,0.7174
102484,0,34537.68,99550.7,6191.8,-12864,-3610,0.7285,0.683
102485,1,37260.09,70000.74,6090.73,-21324,-11414,0.2465,0.3076
102486,1,32775.53,62236.75,8790.44,-6087,-11621,0.7147,0.1774
102487,1,108008.85,405311.24,39350.12,-13978,-13757,0.6231,0.6409
102488,0,75376.91,168204.51,11753.64,-23329,-11429,0.2838,0.4772
102489,1,43880.64,140730.57,8964.96,-20462,-3878,0.6219,0.7036
102490,1,36075.7,58372.34,8089.46,-21950,-3926,0.7286,0.1913
102491,0,104791.91,344807.41,50779.75,-10444,-7690,0.351,0.8202
102492,1,90381.98,329695.71,18655.72,-22887,-5223,0.6539,0.3847
102493,0,21277.82,45047.18,3206.78,-28755,-12332,0.3029,0.4209
102494,0,40764.91,102620.83,15602.05,-16825,-6660,0.6559,0.5021
102495,0,29782.83,81037.08,7678.56,-27221,-13437,0.3534,0.3192
102496,0,38997.85,109584.39,11968.67,-11558,-12137,0.4749,0.4881
102497,1,48862.64,123871.36,9084.66,-12423,-2763,0.3417,0.3217
102498,1,33332.19,51796.01,4659.07,-28700,-9728,0.6895,0.4945
102499,0,99942.6,203357.35,13358.39,-27417,-1320,0.5211,0.2732
102500,1,44348.26,171100.54,10708.82,-20201,-10433,0.6497,0.2912
102501,0,26186.22,54366.31,4415.66,-19271,-14891,0.6735,0.611
102502,0,18421.76,39215.14,2923.06,-12926,-9901,0.5491,0.8894
102503,0,85535.32,137446.66,16713.5,-5155,-14863,0.5317,0.3937
102504,1,32444.54,128183.05,18636.68,-13058,-12653,0.63,0.3103
102505,0,21838.84,59232.17,4818.67,-24149,-13977,0.6678,0.6411
102506,1,48996.75,187626.26,20289.95,-6965,-6241,0.5466,0.3966
102507,0,73410.17,162882.34,8437.27,-21112,-12362,0.6337,0.5871
102508,0,37858.73,83290.83,8024.7,-7090,-11771,0.7101,0.1243
102509,0,76781.8,127108.69,7050.2,-8174,-1200,0.686,0.5524
102510,0,36329.73,56263.6,4519.84,-15096,-8407,0.8119,0.8734
102511,1,42623.41,130795.21,12420.09,-15225,-13596,0.1718,0.4971
102512,0,75780.34,145642.7,13195.8,-21007,-14976,0.619,0.703
102513,0,28877.03,46392.98,7665.49,-27615,-5620,0.581,0.4707
102514,1,33915.98,78515.79,6856.83,-22761,-7305,0.3967,0.6459
102515,0,17003.29,39777.91,2056.99,-16747,-8302,0.3994,0.3751
102516,0,39999.74,111180.79,5678.66,-17875,-6923,0.6549,0.3665
102517,1,19643.4,32970.85,3855.44,-24246,-62,0.4789,0.5342
102518,0,53152.54,208291.22,19225.65,-29375,-12261,0.4979,0.5477
102519,0,60916.87,185354.57,18007.13,-23698,-13379,0.6514,0.7012
102520,0,49729.64,182765.78,10489.72,-8210,-13986,0.7786,0.6395
102521,0,48840.86,171015.11,20802.02,-8782,-8849,0.9634,0.3022
102522,1,118377.46,280131.75,14809.92,-9414,-9136,0.704,0.3902
102523,0,30736.91,95525.48,6522.72,-20992,-2098,0.9504,0.4096
102524,0,74010.74,203132.79,32208.63,-24843,-14864,0.8043,0.5795
102525,1,17596.29,69337.83,9547.14,-22231,-7071,0.6167,0.1666
102526,0,82223.38,285672.72,38488.75,-15340,-2591,0.6008,0.6485
102527,1,44365.38,69864.59,3802.92,-21807,-1362,0.9362,0.4577
102528,0,32383.32,57655.18,4580.89,-8240,-4806,0.3474,0.4755
102529,1,112243.91,287151.69,24763.23,-6953,-4245,0.5629,0.6003
102530,0,39371.65,143137.74,16371.76,-24925,-4444,0.5885,0.4374
102531,1,64759.7,238226.59,13184.03,-14106,-11484,0.082,0.3095
102532,1,64102.21,218838.49,20828.01,-6220,-6871,0.4796,0.3061
102533,0,33280.74,108283.75,8919.16,-5264,-9639,0.6193,0.3394
102534,1,49587.94,145526.35,20795.72,-27759,-11867,0,0.5065
102535,0,32713.66,74505.99,4242.89,-23084,-11389,0.6236,0.1655
102536,0,13831.12,28770.04,3885.67,-9764,-8452,0.4929,0.1973
102537,1,28391.62,80201.78,10308.48,-21224,-5270,0.6385,0.6256
102538,0,12343.38,45583.02,5762.35,-18205,-6919,0.6935,0.2984
102539,1,40615.72,150697.69,10265.23,-26385,-14617,0.8348,0.364
102540,0,53259.02,208693.64,18234.25,-21672,-4076,0.2129,0.8944
102541,0,47355.82,107183.32,6786.58,-17685,-2008,0.5583,0.3688
102542,1,19689.34,75785.49,5350.34,-5340,-8799,0.4234,0.3735
102543,0,82657.13,166673.24,19330.27,-16524,-12465,0.556,0.5561
102544,0,33256.12,56629.91,2917.32,-29320,-9061,0.5242,0.6176
102545,0,18859.91,55952.1,6049.38,-15182,-10583,0.3148,0.6091
102546,0,34528.17,90125.75,14952.41,-19267,-486,0.1886,0.9888
102547,0,69238.75,267389.22,22446.4,-8795,-4450,0.9741,0.8621
102548,0,69815.24,121755.38,15210.18,-17399,-14983,0.2851,0.6982
102549,0,58787.5,88947.13,6181.68,-14457,-11414,0.605,0.1942
102550,0,16308.26,39771.17,2215.77,-17036,-10601,0.3282,0.393
102551,0,123411.73,431478.83,39394.66,-8423,-14876,0.8515,0.0353
102552,1,89565.04,347348.81,26927.87,-12236,-14956,0.1965,0.1707
102553,0,33855.95,114499.71,11280.54,-29867,-4621,0.3723,0.4983
102554,1,68995.73,158168.49,17716.99,-6033,-5813,0.3062,0.543
102555,1,17896.76,31614.98,4595.5,-16877,-1674,0.5601,0.2386
102556,0,43958.15,139318.33,22193.21,-17100,-13894,0.4518,0.369
102557,0,103218.07,406407.21,55161.72,-11641,-2243,1,0.7604
102558,0,60760.17,232000.94,33047.84,-18288,-12342,0.5491,0.4539
102559,0,100844.9,266508.1,13362.62,-17902,-8115,0.8163,0.6908
102560,0,11098.04,25107.08,3163.38,-22993,-12998,0.7142,0.5502
102561,0,43199.06,97210.88,5746.31,-29385,-3019,0.6871,0.3875
102562,0,70261.5,220388.8,18141.83,-29968,-10765,0.6532,0.2942
102563,1,36876.41,118667.77,9408.79,-25106,-2029,0.6048,0.5465
102564,1,51407.41,192623.02,10580.2,-12024,-892,0.4073,0.3228
102565,1,43471.75,171754.53,16660.62,-29978,-3511,0.4814,0.4336
102566,0,56702.23,194707.63,13021.57,-6207,-14232,0.6438,0.5129
102567,1,43311.61,152979.99,22469.11,-8155,-12545,0.0548,0.4362
102568,1,43172.96,84515.29,5340.76,-16707,-2218,0.1789,0.2583
102569,0,37494.75,69239.74,9196.34,-20897,-9403,0.4659,0.233
102570,0,40751.16,89682.18,4777.93,-21813,-7396,0.1768,0.5127
102571,0,48741.02,78326.1,5649.08,-14269,-51,0.5727,0.5777
102572,0,25356.41,93837.34,6893.55,-22801,-745,0.644,0.5121
102573,1,35669.46,100664.02,10156.26,-19773,-6775,0.7269,0.5522
102574,1,57616.17,106055.72,6826.12,-11365,-8066,0.7727,0.2287
102575,0,34182.25,107577.82,14101.47,-22511,-5274,0.6634,0.3949
102576,1,49726.41,103180.92,8389.95,-9873,-12494,0.6592,0.6003
102577,0,181772.35,339658.06,25874.77,-23737,-4918,0.598,0.7321
102578,0,61415.29,230631.09,18348.88,-24285,-1463,0.5568,0.2653
102579,0,19696.71,43812.72,3397.99,-12364,-3030,0.3884,0.1181
102580,0,51088.12,190475.06,9595.86,-9039,-3973,0.9955,0.4729
102581,1,69405.19,144927.11,22795.52,-11501,-13746,0.3915,0.5225
102582,0,14903.08,42652.59,2775.5,-19110,-4435,0.8895,0.6299
102583,0,45931.9,97089.45,15184.2,-14343,-2459,0.7378,0.7411
102584,1,50893.48,151270.01,14156.08,-24188,-3346,0.9571,0.4389
102585,0,155266,355785.22,36830.53,-19047,-7993,0.6963,0.1814
102586,1,104415.79,325164.69,24617.96,-25414,-10420,0.466,0.1309
102587,1,20398.65,80215.4,5958.29,-15345,-12885,0.4881,0.1185
102588,0,45982.59,86893.15,8091.43,-28357,-4752,0.2779,0.4434
102589,0,40095.95,81424.53,5493.54,-29967,-10245,0.7575,0.5303
102590,0,29313.78,102120.97,11075.28,-22542,-7328,0.5592,0.3212
102591,0,63663.8,240715.01,18785.5,-25207,-7458,0.5384,0.7146
102592,0,50826.33,175925.64,14313.88,-14649,-1305,0.5653,0.5633
102593,1,19561.06,57575.42,3209.43,-8609,-1982,0.4233,0.4028
102594,0,14257.8,51387.12,3615.43,-8343,-3756,0.4653,0.5874
102595,1,43665.31,98008.1,8640.93,-5528,-613,0.7053,0.5404
102596,1,166892.16,574852.46,60546.62,-19298,-13720,0.8122,0.3802
102597,0,22727.82,68631.19,3687.04,-28865,-3422,0.5617,0.544
102598,0,64479.88,149994.15,18273.59,-17580,-11430,0.5991,0.7095
102599,0,29928.34,114878.14,7140.13,-12683,-11962,0.5965,0.6129
102600,1,24512.46,75301.29,12318.13,-18941,-52,0.5878,0.5721
102601,0,42731.28,157188.09,9385.77,-28720,-4603,0.5016,0.3486
102602,0,107177.3,211883.91,16850.79,-29519,-2702,0.6644,0.4841
102603,1,40976.4,104113.2,9821.36,-12698,-6279,0.6912,0.2394
102604,0,47574.27,99058.68,5605.31,-9010,-3426,0.591,0.5203
102605,0,12009.26,28972.12,1776.61,-11894,-7480,0.6604,0.3666
102606,1,34880.93,52823.86,5820.07,-9797,-13976,0.4362,0.284
102607,0,88949.81,244036.24,20641.81,-18257,-13324,0.5885,0.2682
102608,1,29433.66,110710.34,11057.04,-11765,-10328,0.6743,0.4618
102609,0,32312.14,71221.13,9053.27,-17918,-3665,0.5286,0.4046
102610,0,28445.62,56512.37,3161.49,-8976,-3932,0.5252,0.2765
102611,0,20176.82,47639.06,3114.26,-6778,-3907,0.457,0.4648
102612,0,40502.81,72655.74,5379.47,-26809,-11336,0.6647,0.7959
102613,0,27798.08,88447.72,4743.02,-19392,-12383,0.601,0.7994
102614,1,56697.51,173460.96,9987.62,-6008,-14796,1,0.3029
102615,0,23882.01,70297.57,6894.24,-21960,-6240,0.5231,0.3174
102616,1,25984.44,46875.25,3818.28,-18251,-3807,0.5723,0.4632
102617,1,35333.57,122184.12,7386.73,-22563,-11249,0.348,0.3823
102618,1,65794.36,204327.13,10947.58,-23359,-8765,0.7276,0.8078
102619,1,45124.82,154385.15,8487.94,-18736,-8949,0.4886,0.5489
102620,0,77771.37,244019.76,13767.99,-15403,-13808,0.5766,0.5637
102621,1,36933.56,92620.19,8159.49,-8526,-14616,0.7391,0.5641
102622,0,29329.12,50159.83,4593.74,-17134,-6432,0.8551,0.3916
102623,0,15851.33,27340.93,2413.97,-25841,-11386,0.5005,0.6167
102624,1,63808.23,222399.24,25638.39,-10253,-13679,0.4787,0.1759
102625,1,96038.15,313460.33,22395.34,-12504,-4379,0.5916,0.449
102626,0,40612.01,74871.21,6590.48,-18898,-7819,0.7919,0.7157
102627,1,59612.98,129307.9,8700.71,-7516,-6251,0.5733,0.0904
102628,0,30617.73,53497.95,3574.96,-13958,-10962,0.5884,0.2424
102629,1,46283.62,107799.78,10961.32,-9962,-12387,0.7073,0.2265
102630,0,84123.16,138154.33,6934.38,-27085,-12810,0.698,0.5963
102631,0,41602.94,96538.24,12896.1,-10020,-8745,0.7673,0.4456
102632,1,26546.47,43409.51,7225.58,-8587,-11432,0.1594,0.3991
